time_sow,X_m,Y_m,Z_m
172800,-24086052.927915014,10088432.595686184,-5073422.837820211
172830,-24083532.169118382,10137829.234636411,-4980737.518953155
172860,-24080581.253694084,10187202.772509344,-4887957.249077822
172890,-24077200.34702729,10236549.427560758,-4795083.786195319
172920,-24073389.64752379,10285865.419399101,-4702118.89048365
172950,-24069149.386600778,10335146.969274288,-4609064.3242654605
172980,-24064479.82867505,10384390.300366877,-4515921.851975758
173010,-24059381.271148767,10433591.638076715,-4422693.240129524
173040,-24053854.044392653,10482747.21031177,-4329380.2572892895
173070,-24047898.51172677,10531853.247776572,-4235984.6740326015
173100,-24041515.069398563,10580905.984260958,-4142508.2629194683
173130,-24034704.146558568,10629901.656928243,-4048952.798459669
173160,-24027466.20523361,10678836.50660328,-3955320.0570800835
173190,-24019801.740297284,10727706.778060606,-3861611.8170918766
173220,-24011711.279438157,10776508.720312033,-3767829.858657676
173250,-24003195.38312526,10825238.586894147,-3673975.963758624
173280,-23994254.644571293,10873892.636155369,-3580051.9161614017
173310,-23984889.68969302,10922467.13154313,-3486059.501385225
173340,-23975101.177069366,10970958.341890283,-3392000.5066686687
173370,-23964889.79789706,11019362.54170129,-3297876.7209365377
173400,-23954256.275943484,11067676.011438336,-3203689.934766608
173430,-23943201.367497336,11115895.037806697,-3109441.9403563333
173460,-23931725.861316595,11164015.914039949,-3015134.531489472
173490,-23919830.578574125,11212034.940184483,-2920769.503502679
173520,-23907516.37280061,11259948.423384015,-2826348.653251996
173550,-23894784.12982514,11307752.67816325,-2731873.7790793297
173580,-23881634.767713375,11355444.02671104,-2637346.6807788075
173610,-23868069.23670295,11403018.799163427,-2542769.1595631572
173640,-23854088.519136693,11450473.333885742,-2448143.0180299445
173670,-23839693.629393205,11497803.97775437,-2353470.060127812
173700,-23824885.613815088,11545007.086437693,-2258752.091122596
173730,-23809665.550634522,11592079.024676919,-2163990.9175635
173760,-23794034.549896546,11639016.166565802,-2069188.347249061
173790,-23777993.75337988,11685814.895829828,-1974346.1891931973
173820,-23761544.334515207,11732471.606105046,-1879466.253591095
173850,-23744687.498300985,11778982.701215815,-1784550.351785113
173880,-23727424.481216975,11825344.595452132,-1689600.296230612
173910,-23709756.551135283,11871553.713845912,-1594617.9004616875
173940,-23691685.0072288,11917606.492447017,-1499604.9790569358
173970,-23673211.179877415,11963499.378598021,-1404563.3476050766
174000,-23654336.4305718,12009228.831208507,-1309494.822670586
174030,-23635062.15181473,12054791.321028223,-1214401.2217592436
174060,-23615389.767019898,12100183.330919895,-1119284.3632836652
174090,-23595320.730408557,12145401.356130779,-1024146.0665287398
174120,-23574856.526903667,12190441.904563317,-928988.1516170619
174150,-23553998.672021568,12235301.497045297,-833812.4394742608
174180,-23532748.711761422,12279976.667598685,-738620.7517943559
174210,-23511108.2224922,12324463.963707738,-643414.9110050017
174240,-23489078.81083742,12368759.946585916,-548196.7402326897
174270,-23466662.11355734,12412861.191442268,-452968.063267959
174300,-23443859.79742896,12456764.287746381,-357730.70453050465
174330,-23420673.559123743,12500465.839492338,-262486.4890342569
174360,-23397105.125082795,12543962.46546203,-167237.24235242588
174390,-23373156.251389902,12587250.799486926,-71984.7905824944
174420,-23348828.723642197,12630327.49070908,23269.039688814246
174450,-23324124.356818628,12673189.203840729,118522.42142066652
174480,-23299044.99514589,12715832.61942321,213773.5271531907
174510,-23273592.511962324,12758254.434084343,309020.5290427129
174540,-23247768.80957952,12800451.360794675,404261.5988969198
174570,-23221575.819141448,12842420.129122855,499494.90821014927
174600,-23195015.50048158,12884157.485489475,594718.62819865
174630,-23168089.841977626,12925660.193419842,689930.9298359251
174660,-23140800.860404182,12966925.033795329,785129.9838881048
174690,-23113150.600782927,13007948.805103812,880313.960949349
174720,-23085141.13623081,13048728.323688522,975481.031477274
174750,-23056774.567806054,13089260.423995532,1070629.36582844
174780,-23028053.02435174,13129541.95882029,1165757.1342938694
174810,-22998978.662337467,13169569.799552465,1260862.5071345659
174840,-22969553.665698722,13209340.836419582,1355943.6546171252
174870,-22939780.245674185,13248851.978729112,1450998.747049325
174900,-22909660.64064069,13288100.155109514,1546025.9548157563
174930,-22879197.11594629,13327082.313749503,1641023.4484135325
174960,-22848391.96374117,13365795.422635917,1735989.3984879605
174990,-22817247.502806228,13404236.469790407,1830921.9758683005
175020,-22785766.07837988,13442402.463504357,1925819.3516035015
175050,-22753950.061982546,13480290.432572374,2020679.6969980246
175080,-22721801.851239182,13517897.42652437,2115501.183647639
175110,-22689323.86969976,13555220.515856002,2210281.9834752767
175140,-22656518.56665758,13592256.792257678,2305020.2687669024
175170,-22623388.416965876,13629003.368841596,2399714.212207414
175200,-22589935.920851868,13665457.380368015,2494361.9869165597
175230,-22556163.603729334,13701615.983469054,2588961.766484904
175260,-22522074.016008943,13737476.356871355,2683511.725009755
175290,-22487669.732906632,13773035.701616945,2778010.037131211
175320,-22452953.35425008,13808291.241282515,2872454.8780681277
175350,-22417927.50428318,13843240.222196937,2966844.4236541823
175380,-22382594.83146855,13877879.913657257,3061176.8503739047
175410,-22346958.008288406,13912207.608142493,3155450.3353987774
175440,-22311019.731042992,13946220.62152658,3249663.056623309
175470,-22274782.71964764,13979916.2932887,3343813.1927011497
175500,-22238249.717427697,14013291.98672231,3437898.9230812252
175530,-22201423.490911685,14046345.089142267,3531918.4280438703
175560,-22164306.829622556,14079073.012090182,3625869.888736993
175590,-22126902.545867108,14111473.19153803,3719751.4872122644
175620,-22089213.47452387,14143543.088089542,3813561.4064612756
175650,-22051242.4728286,14175280.187180534,3907297.83045176
175680,-22012992.420158632,14206681.999276595,4000958.9441638
175710,-21974466.217815068,14237746.06006927,4094542.933626073
175740,-21935666.788803406,14268469.93067032,4188047.9859520504
175770,-21896597.07761234,14298851.197804008,4281472.28937627
175800,-21857260.04999084,14328887.473997599,4374814.03329058
175830,-21817658.692723803,14358576.397769473,4468071.408280429
175860,-21777796.013405472,14387915.633816132,4561242.606161093
175890,-21737675.040211704,14416902.873196363,4654325.820013993
175920,-21697298.82167041,14445535.833513927,4747319.244222947
175950,-21656670.42643031,14473812.259098046,4840221.074510493
