time_sow,X_m,Y_m,Z_m
172800,5003763.736133481,-25845675.48203842,120554.9693985928
172830,4957252.090362742,-25852769.249831606,25163.86157648415
172860,4910677.606997288,-25859442.144172173,-70227.74033358808
172890,4864043.973252776,-25865693.506445657,-165617.95940122064
172920,4817354.882476639,-25871522.710719798,-261004.91782881145
172950,4770614.033860193,-25876929.163805936,-356386.73699124553
172980,4723825.132149484,-25881912.305318136,-451761.5374753687
173010,4676991.887356188,-25886471.607729476,-547127.4391198071
173040,4630118.014467525,-25890606.576425917,-642482.561054697
173070,4583207.233155948,-25894316.749757588,-737825.0217415777
173100,4536263.267487851,-25897601.69908743,-833152.939013391
173130,4489289.845632215,-25900461.02883735,-928464.4301145306
173160,4442290.699568501,-25902894.376531698,-1023757.6117409356
173190,4395269.564794233,-25904901.412838202,-1119030.6000804233
173220,4348230.1800319925,-25906481.841606278,-1214281.5108528754
173250,4301176.286936097,-25907635.399902776,-1309508.4593507168
173280,4254111.629799015,-25908361.858045008,-1404709.5604793592
173310,4207039.955257004,-25908661.019631334,-1499882.9287977552
173340,4159965.011995798,-25908532.721568983,-1595026.678559032
173370,4112890.5504559586,-25907976.83409927,-1690138.9237511794
173400,4065820.322537553,-25906993.260820277,-1785217.7781378678
173430,4018758.0813049935,-25905581.93870679,-1880261.3552993014
173460,3971707.5806913394,-25903742.838127688,-1975267.7686731443
173490,3924672.575202669,-25901475.962860636,-2070235.1315955403
173520,3877656.8196217334,-25898781.35010416,-2165161.5573421405
173550,3830664.068711965,-25895659.0704871,-2260045.1591693587
173580,3783698.0769211985,-25892109.22807534,-2354884.0503555243
173610,3736762.5980848763,-25888131.96037599,-2449676.344242138
173640,3689861.3851297083,-25883727.43833884,-2544420.154275354
173670,3642998.189776793,-25878895.8663552,-2639113.5940472623
173700,3596176.762245125,-25873637.482254036,-2733754.7773374896
173730,3549400.8509544646,-25867952.55729554,-2828341.8181546694
173760,3502674.2022287473,-25861841.39616194,-2922872.830778149
173790,3456000.559999344,-25855304.336945686,-3017345.9297995684
173820,3409383.6655081147,-25848341.751135007,-3111759.2301647053
173850,3362827.2570108147,-25840954.043596778,-3206110.847215174
173880,3316335.069480439,-25833141.65255671,-3300398.896730357
173910,3269910.8343108934,-25824905.0495769,-3394621.4949693047
173940,3223558.2790203607,-25816244.73953071,-3488776.7587126773
173970,3177281.12695508,-25807161.260575008,-3582862.8053047676
174000,3131083.0969934943,-25797655.18411969,-3676877.752695654
174030,3084967.903250531,-25787727.114794552,-3770819.7194832447
174060,3038939.2547815535,-25777377.690413587,-3864686.8249554806
174090,2993000.8552871635,-25766607.58193655,-3958477.189132607
174120,2947156.4028184633,-25755417.493427757,-4052188.9328094195
174150,2901409.5894817906,-25743808.162012506,-4145820.1775975586
174180,2855764.101144564,-25731780.357830532,-4239369.045967984
174210,2810223.6171409935,-25719334.88398705,-4332833.661293266
174240,2764791.809978583,-25706472.576500975,-4426212.147890124
174270,2719472.3450445053,-25693194.304250613,-4519502.6310619125
174300,2674268.8803128293,-25679500.96891663,-4612703.237141177
174330,2629185.066052149,-25665393.504922394,-4705812.093532179
174360,2584224.5445333486,-25650872.87937174,-4798827.32875358
174390,2539390.949738259,-25635940.09198395,-4891747.07248107
174420,2494687.9070685804,-25620596.175026264,-4984569.4555900665
174450,2450119.0330555956,-25604842.193243653,-5077292.610198416
174480,2405687.9350700323,-25588679.243786003,-5169914.669709172
174510,2361398.211032904,-25572108.456132676,-5262433.768853381
174540,2317253.449126972,-25555130.99201442,-5354848.043732915
174570,2273257.2275084127,-25537748.045332726,-5447155.631863285
174600,2229413.1140196454,-25519960.84207652,-5539354.672216553
174630,2185724.665902518,-25501770.640236292,-5631443.305264187
174660,2142195.4295125315,-25483178.729715563,-5723419.673020026
174690,2098828.9400333036,-25464186.43223985,-5815281.919083207
174720,2055628.7211922365,-25444795.101262975,-5907028.188681156
174750,2012598.2849768908,-25425006.1218708,-5998656.628712519
174780,1969741.1313518686,-25404820.910682417,-6090165.387790242
174810,1927060.7479768754,-25384240.915748753,-6181552.616284546
174840,1884560.6099254633,-25363267.616448563,-6272816.466365979
174870,1842244.1794046778,-25341902.52338201,-6363955.092048461
174900,1800114.9054756635,-25320147.178261485,-6454966.649232426
174930,1758176.2237749803,-25298003.153800096,-6545849.295747762
174960,1716431.5562373046,-25275472.053597447,-6636601.191397008
174990,1674884.3108185264,-25252555.51202303,-6727220.497998437
175020,1633537.881220268,-25229255.194097053,-6817705.379429109
175050,1592395.646615278,-25205572.795368653,-6908054.001668066
175080,1551460.9713739492,-25181510.041791793,-6998264.532839325
175110,1510737.2047916665,-25157068.68959853,-7088335.143255144
175140,1470227.6808174392,-25132250.52516984,-7178264.005459021
175170,1429935.7177837826,-25107057.36490397,-7268049.29426887
175200,1389864.6181372367,-25081491.05508235,-7357689.186820093
175230,1350017.6681706146,-25055553.47173296,-7447181.862608778
175260,1310398.1377559719,-25029246.52049137,-7536525.503534703
175290,1271009.2800792353,-25002572.13645924,-7625718.293944528
175320,1231854.3313754583,-24975532.284060452,-7714758.420674818
175350,1192936.5106658787,-24948128.956894826,-7803644.07309519
175380,1154259.0194959054,-24920364.177589383,-7892373.443151351
175410,1115825.041674668,-24892239.997647256,-7980944.725408145
175440,1077637.7430155072,-24863758.49729422,-8069356.1170926625
175470,1039700.2710780744,-24834921.7853228,-8157605.818137195
175500,1002015.754911948,-24805731.99893406,-8245692.031222365
175530,964587.3048010496,-24776191.30357706,-8333612.961819992
175560,927418.012010023,-24746301.892785918,-8421366.818236126
175590,890510.9485317757,-24716065.98801458,-8508951.81165405
175620,853869.1668366753,-24685485.83846926,-8596366.156177161
175650,817495.6996228062,-24654563.720938608,-8683608.06887189
175680,781393.5595679209,-24623301.93962158,-8770675.769810585
175710,745565.7390834689,-24591702.82595297,-8857567.482114378
175740,710015.2100689597,-24559768.73842681,-8944281.431995997
175770,674744.9236689638,-24527502.06241736,-9030815.848802565
175800,639757.810030953,-24494905.20999801,-9117168.965058364
175830,605056.7780655203,-24461980.619757846,-9203339.01650758
175860,570644.7152072545,-24428730.7566161,-9289324.242156966
175890,536524.4871779615,-24395158.1116343,-9375122.884318532
175920,502698.9377513677,-24361265.201826375,-9460733.188652104
175950,469170.88851928804,-24327054.56996645,-9546153.404208004
175980,435943.13865974545,-24292528.784394607,-9631381.783469498
176010,403018.46470662206,-24257690.43882046,-9716416.582395302
176040,370399.62032131664,-24222542.15212458,-9801256.060462035
176070,338089.336065758,-24187086.56815787,-9885898.480706677
176100,306090.3191774469,-24151326.355538838,-9970342.109768819
176130,274405.2533464711,-24115264.20744877,-10054585.217933053
176160,243036.79849381,-24078902.841424823,-10138626.079171188
176190,211987.590551937,-24042244.999151208,-10222462.971184412
176220,181260.24124709517,-24005293.44624813,-10306094.175445529
176250,150857.33788360376,-23968050.97205893,-10389517.977240967
176280,120781.44312964194,-23930520.389435094,-10472732.665712819
176310,91035.09480539523,-23892704.534519345,-10555736.53390086
176340,61620.80567303952,-23854606.26652679,-10638527.878784388
176370,32541.063228386454,-23816228.467524033,-10721105.001324141
176400,3798.329494824633,-23777574.042206496,-10803466.20650403
176430,11877490.69163453,-20553567.26988702,-10885609.947815146
176460,11833560.83973538,-20533713.70515585,-10967534.260198778
176490,11789794.639521966,-20513455.882324055,-11049237.594648406
176520,11746195.631670807,-20492795.209234975,-11130718.272651838
176550,11702767.344721176,-20471733.125594094,-11211974.619928004
176580,11659513.294789668,-20450271.102863975,-11293004.966468321
176610,11616436.985286115,-20428410.644156545,-11373807.646577954
176640,11573541.906630313,-20406153.284122556,-11454380.998917058
176670,11530831.535969654,-20383500.588838767,-11534723.366541915
176700,11488309.336897638,-20360454.155692417,-11614833.096945962
176730,11445978.759173626,-20337015.61326307,-11694708.542100772
176760,11403843.238443416,-20313186.621202014,-11774348.058496958
176790,11361906.195961203,-20288968.870108873,-11853750.007184973
176820,11320171.038311953,-20264364.081406076,-11932912.7538158
176850,11278641.157135524,-20239374.007210437,-12011834.668681625
176880,11237319.92885169,-20214000.430202313,-12090514.126756318
176910,11196210.71438623,-20188245.163492255,-12168949.507735947
176940,11155316.85889818,-20162110.050485253,-12247139.196079096
176970,11114641.691508347,-20135596.964742333,-12325081.581047108
177000,11074188.52502919,-20108707.809839655,-12402775.056744276
177030,11033960.655695537,-20081444.519225337,-12480218.022157915
177060,10993961.362896899,-20053809.056073625,-12557408.881198304
177090,10954193.908911034,-20025803.413136624,-12634346.042738559
177120,10914661.538638692,-19997429.612593684,-12711027.920654412
177150,10875367.47933964,-19968689.705898333,-12787452.933863817
177180,10836314.940370262,-19939585.773622725,-12863619.50636659
177210,10797507.112922462,-19910119.925299678,-12939526.067283764
177240,10758947.169763753,-19880294.299262416,-13015171.050897002
177270,10720638.264978945,-19850111.06248193,-13090552.896687733
177300,10682583.533713548,-19819572.41040169,-13165670.049376363
177330,10644786.091917891,-19788680.566770468,-13240520.958961219
177360,10607249.036093453,-19757437.783472475,-13315104.08075743
177390,10569975.443040315,-19725846.340355255,-13389417.875435717
177420,10532968.36960649,-19693908.545055177,-13463460.809061022
177450,10496230.85243817,-19661626.732820924,-13537231.353131056
177480,10459765.907732189,-19629003.266334333,-13610727.984614706
177510,10423576.530989856,-19596040.535529114,-13683949.185990285
177540,10387665.696772154,-19562740.95740742,-13756893.445283728
177570,10352036.358457109,-19529106.975853868,-13829559.256106645
177600,10316691.447998112,-19495141.061447736,-13901945.11769413
177630,10281633.875684705,-19460845.711272508,-13974049.534942662
177660,10246866.529904347,-19426223.448723584,-14045871.018447673
177690,10212392.276906317,-19391276.823313635,-14117408.084541056
177720,10178213.960567368,-19356008.410475705,-14188659.2553286
177750,10144334.402158907,-19320420.811364308,-14259623.05872719
177780,10110756.400116028,-19284516.652654406,-14330298.028501915
177810,10077482.729808448,-19248298.58633809,-14400682.70430305
177840,10044516.143313311,-19211769.28951928,-14470775.631702883
177870,10011859.36918951,-19174931.464206316,-14540575.362232408
177900,9979515.112254132,-19137787.83710255,-14610080.45341783
177930,9947486.053360995,-19100341.15939456,-14679289.468817031
177960,9915774.849180378,-19062594.20653883,-14748200.978055755
177990,9884384.131981386,-19024549.77804601,-14816813.556863764
178020,9853316.509415822,-18986210.697263353,-14885125.787110759
178050,9822574.564304436,-18947579.81115494,-14953136.256842226
178080,9792160.854424434,-18908659.99008037,-15020843.560315035
178110,9762077.912299717,-18869454.127571065,-15088246.298032997
178140,9732328.244992707,-18829965.140104838,-15155343.076782191
178170,9702914.33389842,-18790195.9668785,-15222132.509666117
178200,9673838.634540267,-18750149.56957867,-15288613.21614079
178230,9645103.57636838,-18709828.932150494,-15354783.822049575
178260,9616711.562559633,-18669237.06056471,-15420642.959657922
178290,9588664.969819829,-18628376.98258285,-15486189.267687872
178320,9560966.148188187,-18587251.74752044,-15551421.391352493
178350,9533617.420843758,-18545864.42600863,-15616337.982390076
178380,9506621.083914189,-18504218.10975384,-15680937.699098216
178410,9479979.406286448,-18462315.911295805,-15745219.206367664
178440,9453694.629419718,-18420160.963763833,-15809181.175716065
178470,9427768.967160858,-18377756.420631208,-15872822.28532151
178500,9402204.60556152,-18335105.455468137,-15936141.220055908
178530,9377003.70269795,-18292211.26169278,-15999136.671518203
178560,9352168.388492875,-18249077.05232074,-16061807.33806735
178590,9327700.76453964,-18205706.05971285,-16124151.924855268
178620,9303602.903928509,-18162101.535321496,-16186169.143859385
178650,9279876.851075508,-18118266.749435075,-16247857.713915266
178680,9256524.621553438,-18074204.99092111,-16309216.360748826
178710,9233548.201925226,-18029919.566967648,-16370243.817008534
178740,9210949.5495795,-17985413.802823264,-16430938.822297337
178770,9188730.592568677,-17940691.041535463,-16491300.123204412
178800,9166893.229449498,-17895754.643687498,-16551326.473336795
178830,9145439.329125524,-17850607.98713402,-16611016.633350734
178860,9124370.730692593,-17805254.466734868,-16670369.370982938
178890,9103689.243286226,-17759697.49408778,-16729383.461081544
178920,9083396.645931635,-17713940.497259524,-16788057.685637012
178950,9063494.687396178,-17667986.920515686,-16846390.833812717
178980,9043985.086044218,-17621840.22404913,-16904381.701975413
179010,9024869.529694514,-17575503.883707017,-16962029.093725454
179040,9006149.675479993,-17528981.390716627,-17019331.8199269
179070,8987827.149709929,-17482276.251409847,-17076288.698737346
179100,8969903.547734937,-17435391.98694638,-17132898.55563758
179130,8952380.43381406,-17388332.13303569,-17189160.22346106
179160,8935259.340984691,-17341100.239657786,-17245072.542423163
179190,8918541.770934824,-17293699.87078278,-17300634.36015024
179220,8902229.193878185,-17246134.60408912,-17355844.53170851
179250,8886323.048431292,-17198408.03068099,-17410701.919632666
179280,8870824.74149366,-17150523.75480435,-17465205.39395435
179310,8855735.648130434,-17102485.393561825,-17519353.832230408
179340,8841057.111457426,-17054296.57662668,-17573146.119570874
179370,8826790.442528877,-17005960.94595568,-17626581.148666877
179400,8812936.920227796,-16957482.15550089,-17679657.819818165
179430,8799497.7911591,-16908863.870920397,-17732375.04096062
179460,8786474.269544939,-16860109.769288257,-17784731.727693353
179490,8773867.537123071,-16811223.538803287,-17836726.80330573
179520,8761678.743047765,-16762208.878496915,-17888359.19880416
179550,8749909.003793268,-16713069.497940287,-17939627.85293861
179580,8738559.403059892,-16663809.116950389,-17990531.71222897
179610,8727630.99168294,-16614431.465295238,-18041069.73099115
179640,8717124.787544312,-16564940.282398304,-18091240.87136303
179670,8707041.77548646,-16515339.317042194,-18141044.10333006
179700,8697382.907229565,-16465632.32707138,-18190478.40475082
179730,8688149.101290852,-16415823.079094304,-18239542.761382196
