time_sow,X_m,Y_m,Z_m
172800,-24989004.582156412,3740141.1524736593,-8416130.950722538
172830,-24953779.91972213,3777615.986901326,-8505174.605278261
172860,-24918232.471159756,3814781.7471886976,-8594056.706553118
172890,-24882364.977574438,3851635.6309604878,-8682775.57646648
172920,-24846180.20428078,3888174.8599624736,-8771329.540223978
172950,-24809680.940589756,3924396.6802705135,-8859716.92634764
172980,-24772869.99959404,3960298.3624979844,-8947936.066706093
173010,-24735750.21795151,3995877.202000496,-9035985.296544706
173040,-24698324.455666926,4031130.5190796116,-9123862.95451552
173070,-24660595.595871966,4066055.659183706,-9211567.382707244
173100,-24622566.544603474,4100649.993107795,-9299096.926675085
173130,-24584240.23057995,4134910.917190993,-9386449.93547052
173160,-24545619.604976498,4168835.853511517,-9473624.761671087
173190,-24506707.641197946,4202422.250080907,-9560619.76140988
173220,-24467507.334650405,4235667.581034996,-9647433.294405183
173250,-24428021.702511147,4268569.346823651,-9734063.723989911
173280,-24388253.783496883,4301125.074398228,-9820509.417141002
173310,-24348206.637630384,4333332.317396895,-9906768.744508749
173340,-24307883.346005607,4365188.656328385,-9992840.080445964
173370,-24267287.010551203,4396691.698752771,-10078721.80303717
173400,-24226420.753792442,4427839.07946114,-10164412.294127673
173430,-24185287.71861165,4458628.460652715,-10249909.939352531
173460,-24143891.068007153,4489057.532109709,-10335213.128165418
173490,-24102233.984850656,4519124.011370376,-10420320.253867535
173520,-24060319.67164326,4548825.643899877,-10505229.71363622
173550,-24018151.350269843,4578160.20325881,-10589939.908553716
173580,-23975732.261752207,4607125.4912698595,-10674449.243635654
173610,-23933065.666000668,4635719.338181998,-10758756.127859583
173640,-23890154.84156427,4663939.602832854,-10842858.97419338
173670,-23847003.085379668,4691784.172808512,-10926756.199623473
173700,-23803613.71251861,4719250.964601143,-11010446.225183226
173730,-23759990.055934057,4746337.923765085,-11093927.475980904
173760,-23716135.46620502,4773043.0250696195,-11177198.381227871
173790,-23672053.311280087,4799364.272650354,-11260257.3742665
173820,-23627746.976219628,4825299.700158052,-11343102.892598009
173850,-23583219.862936806,4850847.370905076,-11425733.377910404
173880,-23538475.389937244,4876005.378010078,-11508147.276105987
173910,-23493516.99205759,4900771.844539414,-11590343.037329173
173940,-23448348.12020277,4925144.923647665,-11672319.115993848
173970,-23402972.241082054,4949122.798714455,-11754073.970810963
174000,-23357392.836944114,4972703.683479951,-11835606.064815775
174030,-23311613.40531072,4995885.822177556,-11916913.865395183
174060,-23265637.458709482,5018667.489664442,-11997995.844314836
174090,-23219468.524405334,5041046.991549845,-12078850.477746306
174120,-23173110.14413115,5063022.6643205425,-12159476.246293979
174150,-23126565.873817064,5084592.875464621,-12239871.635022046
174180,-23079839.283318862,5105756.023592549,-12320035.133481264
174210,-23032933.956145383,5126510.538555707,-12399965.235735701
174240,-22985853.489184864,5146854.881562857,-12479660.440389356
174270,-22938601.492430314,5166787.545294097,-12559119.250612674
174300,-22891181.58870391,5186307.054012364,-12638340.174169013
174330,-22843597.413380504,5205411.963672573,-12717321.723441022
174360,-22795852.6141102,5224100.862028401,-12796062.415456822
174390,-22747950.850539956,5242372.368736467,-12874560.771916237
174420,-22699895.794034425,5260225.135458477,-12952815.319216833
174450,-22651691.127395928,5277657.845960174,-13030824.588479917
174480,-22603340.544583455,5294669.216208954,-13108587.115576357
174510,-22554847.750431,5311257.994467906,-13186101.441152474
174540,-22506216.460365154,5327422.961388002,-13263366.11065562
174570,-22457450.40012165,5343162.930098027,-13340379.674359838
174600,-22408553.305461526,5358476.746291282,-13417140.687391346
174630,-22359528.92188625,5373363.288310699,-13493647.709753945
174660,-22310381.00435239,5387821.467230512,-13569899.306354297
174690,-22261113.316985376,5401850.226936529,-13645894.047027206
174720,-22211729.632792763,5415448.544202971,-13721630.506560616
174750,-22162233.733376835,5428615.428767174,-13797107.264720717
174780,-22112629.40864645,5441349.923402075,-13872322.906276885
174810,-22062920.456528503,5453651.103985687,-13947276.02102636
174840,-22013110.682678647,5465518.079568275,-14021965.203819133
174870,-21963203.900191534,5476949.992437147,-14096389.054582447
