time_sow,X_m,Y_m,Z_m
172800,-20626422.33800244,-5124552.344558381,-15932675.093496466
172830,-20581393.23141688,-5103375.509877857,-15997516.309404952
172860,-20536180.602896817,-5082593.521066582,-16062051.272382565
172890,-20490787.913464,-5062207.968606768,-16126278.746249823
172920,-20445218.637926977,-5042220.412636963,-16190197.500706702
172950,-20399476.26461499,-5022632.382832808,-16253806.311356211
172980,-20353564.29511102,-5003445.378289427,-16317103.959727878
173010,-20307486.243983675,-4984660.867406817,-16380089.233301038
173040,-20261245.638518184,-4966280.287777285,-16442760.925528131
173070,-20214846.018446244,-4948305.046075424,-16505117.835857784
173100,-20168290.9356752,-4930736.517950113,-16567158.769757818
173130,-20121583.954015985,-4913576.04791925,-16628882.538738139
173160,-20074728.648910347,-4896824.949266809,-16690287.960373532
173190,-20027728.607157126,-4880484.503942006,-16751373.858326273
173220,-19980587.42663767,-4864555.9624612145,-16812139.0623687
173250,-19933308.716040343,-4849040.543812092,-16872582.408405654
173280,-19885896.094584294,-4833939.435360267,-16932702.73849677
173310,-19838353.19174237,-4819253.792758155,-16992498.90087863
173340,-19790683.64696327,-4804984.73985648,-17051969.7499869
173370,-19742891.109392837,-4791133.36861839,-17111114.146478258
173400,-19694979.237594787,-4777700.739035329,-17169930.957252204
173430,-19646951.699270573,-4764687.879046073,-17228419.055472806
173460,-19598812.170978524,-4752095.784457907,-17286577.320590302
173490,-19550564.337852493,-4739925.418870318,-17344404.63836252
173520,-19502211.893319637,-4728177.713601037,-17401899.90087633
173550,-19453758.538817655,-4716853.56761471,-17459062.006568782
173580,-19405207.98351143,-4705953.847454067,-17515889.860248297
173610,-19356563.944009043,-4695479.387173317,-17572382.373115595
173640,-19307830.14407725,-4685430.988274321,-17628538.4627846
173670,-19259010.314356327,-4675809.419645089,-17684357.053303204
173700,-19210108.1920745,-4666615.417500938,-17739837.075173862
173730,-19161127.520761795,-4657849.685327872,-17794977.465374094
173760,-19112072.049963467,-4649512.893828637,-17849777.167376872
173790,-19062945.53495282,-4641605.680871572,-17904235.131170873
173820,-19013751.73644381,-4634128.651441287,-17958350.313280642
173850,-18964494.420303073,-4627082.377592469,-18012121.676786523
173880,-18915177.357261598,-4620467.398405924,-18065548.1913446
173910,-18865804.322625954,-4614284.219947399,-18118628.833206456
173940,-18816379.095989417,-4608533.315228413,-18171362.585238747
173970,-18766905.46094241,-4603215.124170234,-18223748.436942738
174000,-18717387.2047829,-4598330.053569959,-18275785.3844737
174030,-18667828.1182264,-4593878.477069424,-18327472.430660132
174060,-18618231.99511578,-4589860.7351262905,-18378808.58502287
174090,-18568602.63213073,-4586277.134988023,-18429792.863794107
174120,-18518943.828497082,-4583127.950668384,-18480424.289936274
174150,-18469259.38569596,-4580413.422926097,-18530701.89316072
174180,-18419553.107172675,-4578133.759246499,-18580624.709946368
174210,-18369828.798045535,-4576289.133825481,-18630191.78355818
174240,-18320090.264814436,-4574879.687556299,-18679402.164065506
174270,-18270341.315069523,-4573905.528018292,-18728254.90836033
174300,-18220585.75719954,-4573366.729468817,-18776749.080175303
174330,-18170827.40010034,-4573263.332837474,-18824883.75010175
174360,-18121070.05288311,-4573595.345722792,-18872657.9956075
174390,-18071317.5245829,-4574362.742391517,-18920070.901054528
174420,-18021573.62386678,-4575565.463780644,-18967121.557716615
174450,-17971842.15874234,-4577203.417501775,-19013809.063796688
174480,-17922126.936266065,-4579276.47784803,-19060132.524444185
174510,-17872431.76225186,-4581784.485803614,-19106091.051772192
174540,-17822760.440979626,-4584727.249056009,-19151683.764874488
174570,-17773116.774903946,-4588104.542010461,-19196909.789842464
174600,-17723504.564362977,-4591916.105807183,-19241768.259781867
174630,-17673927.607287403,-4596161.648341194,-19286258.314829458
174660,-17624389.698909685,-4600840.844284479,-19330379.102169488
174690,-17574894.6314734,-4605953.335110825,-19374129.776050113
174720,-17525446.193942897,-4611498.729123155,-19417509.49779958
174750,-17476048.171713173,-4617476.601483554,-19460517.435842324
174780,-17426704.346319973,-4623886.49424553,-19503152.765714977
174810,-17377418.49515029,-4630727.916389093,-19545414.670082167
174840,-17328194.391153105,-4638000.343858176,-19587302.33875217
174870,-17279035.802550416,-4645703.219600852,-19628814.968692552
174900,-17229946.49254881,-4653835.9536116,-19669951.7640455
174930,-17180930.219051182,-4662397.922976619,-19710711.93614317
174960,-17131990.734369066,-4671388.471921385,-19751094.70352279
174990,-17083131.78493526,-4680806.911860667,-19791099.29194166
175020,-17034357.11101695,-4690652.521451257,-19830724.934392087
175050,-16985670.44642935,-4700924.546647007,-19869970.871116035
175080,-16937075.51824964,-4711622.2007567175,-19908836.34961975
175110,-16888576.046531737,-4722744.664503939,-19947320.624688253
175140,-16840175.74402137,-4734291.086089759,-19985422.958399575
175170,-16791878.3158717,-4746260.58125804,-20023142.620139007
175200,-16743687.459359672,-4758652.233362873,-20060478.88661311
175230,-16695606.863602858,-4771465.093438708,-20097431.041863594
175260,-16647640.209276976,-4784698.180272929,-20133998.377281096
175290,-16599791.168333981,-4798350.480480986,-20170180.191618808
175320,-16552063.403720953,-4812420.948583701,-20205975.791005928
175350,-16504460.569099516,-4826908.507087381,-20241384.48896101
175380,-16456986.308566108,-4841812.046566131,-20276405.60640517
175410,-16409644.256372854,-4857130.425746847,-20311038.471675113
175440,-16362438.036649324,-4872862.471596316,-20345282.42053607
175470,-16315371.263124976,-4889006.9794110125,-20379136.796194565
175500,-16268447.538852353,-4905562.712909452,-20412600.949311018
175530,-16221670.455931267,-4922528.404326401,-20445674.23801229
175560,-16175043.595233634,-4939902.754510081,-20478356.027903974
175590,-16128570.52612929,-4957684.4330215035,-20510645.692082617
175620,-16082254.806212585,-4975872.078236306,-20542542.611147765
175650,-16036099.98103,-4994464.297448792,-20574046.173213933
175680,-15990109.5838086,-5013459.66697853,-20605155.773922287
175710,-15944287.1351854,-5032856.7322793985,-20635870.816452365
175740,-15898636.142937813,-5052654.008050663,-20666190.7115335
175770,-15853160.101714987,-5072849.978350711,-20696114.877456207
175800,-15807862.492770158,-5093443.096713046,-20725642.740083333
175830,-15762746.78369401,-5114431.786264664,-20754773.732861154
175860,-15717816.428149205,-5135814.439846546,-20783507.29683025
175890,-15673074.865605775,-5157589.420136743,-20811842.880636312
175920,-15628525.521077778,-5179755.05977566,-20839779.940540697
175950,-15584171.804860951,-5202309.661493618,-20867317.94043097
175980,-15540017.112271551,-5225251.498240679,-20894456.35183117
176010,-15496064.823386323,-5248578.813318806,-20921194.65391206
176040,-15452318.302783567,-5272289.820516411,-20947532.333501093
176070,-15408780.899285521,-5296382.704244873,-20973468.88509236
176100,-15365455.945701886,-5320855.619677506,-20999003.810856294
176130,-15322346.758574482,-5345706.692890879,-21024136.6206493
176160,-15279456.637923319,-5370934.021008009,-21048866.832023196
176190,-15236788.866993831,-5396535.672344075,-21073193.97023449
176220,-15194346.712005394,-5422509.686554261,-21097117.56825359
176250,-15152133.421901152,-5448854.074783809,-21120637.16677377
176280,-15110152.228099223,-5475566.819820076,-21143752.31422007
176310,-15068406.344245166,-5502645.876247004,-21166462.566757966
176340,-15026898.96596581,-5530089.170601794,-21188767.48830198
176370,-14985633.270624567,-5557894.6015333,-21210666.650524106
176400,-14944612.417078014,-5586060.039963061,-21232159.632862046
176430,-10082148.96947873,-12328757.072024558,-21253245.984795965
176460,-10032609.85145687,-12333435.086516524,-21273925.37606115
176490,-9983113.532497633,-12338546.366778588,-21294197.372463245
176520,-9933663.801794035,-12344090.520997861,-21314061.58458268
176550,-9884264.444969924,-12350067.12421644,-21333517.630804718
176580,-9834919.2437902,-12356475.718363723,-21352565.137326848
176610,-9785631.975871114,-12363315.812291522,-21371203.738166053
176640,-9736406.414391,-12370586.881811446,-21389433.075165834
176670,-9687246.32780135,-12378288.369734995,-21407252.798003193
176700,-9638155.479538176,-12386419.685916124,-21424662.56419539
176730,-9589137.627733879,-12394980.20729629,-21441662.03910661
176760,-9540196.524929395,-12403969.277952047,-21458250.89595442
176790,-9491335.917786777,-12413386.20914526,-21474428.815816097
176820,-9442559.546802381,-12423230.279375598,-21490195.487634864
176850,-9393871.146020353,-12433500.734435754,-21505550.608225882
176880,-9345274.442746587,-12444196.787469141,-21520493.882282145
176910,-9296773.157263465,-12455317.61902989,-21535025.022380233
176940,-9248371.002544776,-12466862.377145648,-21549143.748985887
176970,-9200071.683971431,-12478830.177382585,-21562849.79045942
177000,-9151878.899047617,-12491220.102913164,-21576142.88306107
177030,-9103796.337117799,-12504031.204586051,-21589022.770956032
177060,-9055827.679084001,-12517262.50099883,-21601489.206219558
177090,-9007976.597123906,-12530912.97857306,-21613541.948841687
177120,-8960246.75440978,-12544981.591631632,-21625180.76673199
177150,-8912641.804827753,-12559467.2624789,-21636405.435724072
177180,-8865165.392698066,-12574368.881483022,-21647215.73957997
177210,-8817821.15249588,-12589685.307160871,-21657611.46999434
177240,-8770612.708573056,-12605415.366265282,-21667592.426598597
177270,-8723543.674880464,-12621557.853874823,-21677158.416964795
177300,-8676617.65469119,-12638111.533485994,-21686309.256609395
177330,-8629838.240324639,-12655075.137107752,-21695044.768996917
177360,-8583209.012871413,-12672447.365358498,-21703364.785543405
177390,-8536733.5419189,-12690226.887565557,-21711269.1456197
177420,-8490415.38527798,-12708412.34186692,-21718757.696554694
177450,-8444258.088710554,-12727002.335315425,-21725830.293638248
177480,-8398265.185657911,-12745995.443985317,-21732486.800124124
177510,-8352440.196970083,-12765390.213081244,-21738727.08723266
177540,-8306786.630636238,-12785185.157049503,-21744551.03415335
177570,-8261307.981515932,-12805378.75969171,-21749958.528047238
177600,-8216007.731071551,-12825969.474280795,-21754949.464049164
177630,-8170889.347101402,-12846955.723679429,-21759523.745269895
177660,-8125956.283474369,-12868335.90046058,-21763681.282798044
177690,-8081211.979865246,-12890108.367030578,-21767421.995701883
177720,-8036659.861491183,-12912271.455754448,-21770745.811030984
177750,-7992303.338849553,-12934823.469083427,-21773652.663817726
177780,-7948145.807456501,-12957762.679684946,-21776142.49707861
177810,-7904190.6475870265,-12981087.33057476,-21778215.26181546
177840,-7860441.2240159325,-13004795.635251423,-21779870.917016454
177870,-7816900.885760164,-13028885.77783302,-21781109.429657035
177900,-7773572.965822307,-13053355.913196057,-21781930.774700586
177930,-7730460.780935167,-13078204.167116774,-21782334.935099073
177960,-7687567.631307825,-13103428.636414504,-21782321.901793394
177990,-7644896.800372808,-13129027.38909732,-21781891.673713736
178020,-7602451.554534591,-13154998.464509917,-21781044.257779635
178050,-7560235.1429193355,-13181339.873483695,-21779779.66889996
178080,-7518250.79712604,-13208049.59848895,-21778097.92997273
178110,-7476501.730978991,-13235125.593789306,-21775999.071884774
178140,-7434991.140281617,-13262565.785598291,-21773483.133511268
178170,-7393722.202571555,-13290368.072238069,-21770550.16171502
178200,-7352698.076877401,-13318530.324300272,-21767200.211345773
178230,-7311921.903476613,-13347050.384808991,-21763433.345239155
178260,-7271396.803654905,-13375926.069385955,-21759249.634215675
178290,-7231125.879467361,-13405155.166417552,-21754649.15707938
178320,-7191112.2135005295,-13434735.437224263,-21749632.000616524
178350,-7151358.868636478,-13464664.616231969,-21744198.259593967
178380,-7111868.887817969,-13494940.411145398,-21738348.036757458
178410,-7072645.293815562,-13525560.503123509,-21732081.442829814
178440,-7033691.088995898,-13556522.546957072,-21725398.59650885
178470,-6995009.255091693,-13587824.171248179,-21718299.624465268
178500,-6956602.75297338,-13619462.978591736,-21710784.661340285
178530,-6918474.522422288,-13651436.545758959,-21702853.849743187
178560,-6880627.481905348,-13683742.423882965,-21694507.340248697
178590,-6843064.528351477,-13716378.13864618,-21685745.291394185
178620,-6805788.536929784,-13749341.190469727,-21676567.869676776
178650,-6768802.360829195,-13782629.054704804,-21666975.24955023
178680,-6732108.831039816,-13816239.181825984,-21656967.613421697
178710,-6695710.756136156,-13850168.99762636,-21646545.151648384
178740,-6659610.9220619295,-13884415.903414566,-21635708.06253397
178770,-6623812.091916561,-13918977.276213793,-21624456.552324936
178800,-6588317.005743422,-13953850.468962612,-21612790.835206702
178830,-6553128.380320074,-13989032.810717557,-21600711.133299664
178860,-6518248.908950014,-14024521.606857626,-21588217.676655017
178890,-6483681.261256275,-14060314.139290633,-21575310.703250483
178920,-6449428.082976991,-14096407.666661214,-21561990.458985828
178950,-6415491.9957626015,-14132799.4245608,-21548257.19767831
178980,-6381875.596975088,-14169486.625739153,-21534111.181057863
179010,-6348581.459488767,-14206466.460317913,-21519552.67876227
179040,-6315612.131493326,-14243736.0960056,-21504581.968332004
179070,-6282970.136298556,-14281292.678314485,-21489199.335205145
179100,-6250657.972140888,-14319133.33077923,-21473405.072711922
179130,-6218678.111992128,-14357255.155177005,-21457199.482069246
179160,-6187033.003369844,-14395655.231749479,-21440582.872375045
179190,-6155725.06814992,-14434330.619426321,-21423555.560602445
179220,-6124756.702380888,-14473278.356050419,-21406117.87159384
179250,-6094130.276100373,-14512495.458604686,-21388270.138054725
179280,-6063848.133153528,-14551978.923440438,-21370012.700547475
179310,-6033912.591013283,-14591725.726507407,-21351345.90748492
179340,-6004325.940602939,-14631732.82358529,-21332270.115123775
179370,-5975090.446120489,-14671997.150516827,-21312785.687557936
179400,-5946208.344865162,-14712515.623442432,-21292892.99671161
179430,-5917681.847065969,-14753285.139036339,-21272592.422332298
179460,-5889513.1357123,-14794302.57474424,-21251884.351983633
179490,-5861704.366386672,-14835564.789022349,-21230769.181038063
179520,-5834257.667099537,-14877068.621577999,-21209247.312669415
179550,-5807175.1381260995,-14918810.893611632,-21187319.15784522
179580,-5780458.851845522,-14960788.40806021,-21164985.135319017
