time_sow,X_m,Y_m,Z_m
172800,7225883.667643572,12966623.533770505,22305140.808499224
172830,7175726.530741165,12977013.064744553,22314405.29434472
172860,7125665.802544208,12987847.48892421,22323253.56536892
172890,7075705.336562399,12999125.931162128,22331685.422128532
172920,7025848.9786366,13010847.482685281,22339700.672709033
172950,6976100.566647496,13023011.20116106,22347299.132730555
172980,6926463.930225554,13035616.110765439,22354480.625353537
173010,6876942.890461037,13048661.202253971,22361244.981284406
173040,6827541.259614879,13062145.43303516,22367592.038781
173070,6778262.84082989,13076067.727246383,22373521.643657997
173100,6729111.427843008,13090426.975832196,22379033.64929218
173130,6680090.804697938,13105222.036625233,22384127.916627567
173160,6631204.745458218,13120451.734429661,22388804.314180505
173190,6582457.013921792,13136114.8611068,22393062.718044564
173220,6533851.363335307,13152210.175663615,22396903.011895362
173250,6485391.536110013,13168736.404343322,22400325.086995304
173280,6437081.263537688,13185692.240718786,22403328.842198152
173310,6388924.265508137,13203076.345787978,22405914.183953494
173340,6340924.250226602,13220887.3480723,22408081.02631113
173370,6293084.913932843,13239123.843717009,22409829.29092535
173400,6245409.940620515,13257784.396594232,22411158.90705899
173430,6197903.001757583,13276867.53840847,22412069.81158756
173460,6150567.756007738,13296371.768804282,22412561.94900309
173490,6103407.848952399,13316295.55547671,22412635.27141791
173520,6056426.912814097,13336637.334283791,22412289.738568366
173550,6009628.566180483,13357395.509361653,22411525.317818392
173580,5963016.4137293175,13378568.453241982,22410341.98416291
173610,5916594.045954707,13400154.50697178,22408739.720231194
173640,5870365.038894043,13422151.980235608,22406718.51629008
173670,5824332.95385608,13444559.151480135,22404278.370247044
173700,5778501.337150263,13467374.268041017,22401419.287653223
173730,5732873.719816828,13490595.546272183,22398141.28170623
173760,5687453.617358242,13514221.17167739,22394444.373252932
173790,5642244.529471454,13538249.299044227,22390328.59079207
173820,5597249.939781766,13562678.052580252,22385793.97047677
173850,5552473.315577214,13587505.526051678,22380840.556116927
173880,5507918.107544874,13612729.782924078,22375468.399181496
173910,5463587.749507658,13638348.85650564,22369677.558800634
173940,5419485.658162694,13664360.75009259,22363468.101767723
173970,5375615.232821018,13690763.437116819,22356840.10254132
174000,5331979.855148191,13717554.861295922,22349793.643246938
174030,5288582.888906526,13744732.936785363,22342328.813678723
174060,5245427.6796983145,13772295.548332956,22334445.711301
174090,5202517.554710735,13800240.551435482,22326144.441249743
174120,5159855.822461498,13828565.77249771,22317425.116333853
174150,5117445.772546643,13857269.008993344,22308287.857036382
174180,5075290.675388867,13886348.0296285,22298732.791515607
174210,5033393.78198801,13915800.574507011,22288760.055605974
174240,4991758.323672196,13945624.355298266,22278369.792818945
174270,4950387.511851212,13975817.055406852,22267562.154343683
174300,4909284.537770443,14006376.330144726,22256337.29904766
174330,4868452.572267199,14037299.806905106,22244695.393477153
174360,4827894.76552766,14068585.085338896,22232636.611857533
174390,4787614.246845957,14100229.737532917,22220161.136093512
174420,4747614.124384508,14132231.30819039,22207269.155769266
174450,4707897.484935703,14164587.31481351,22193960.86814836
174480,4668467.393685766,14197295.247887937,22180236.478173662
174510,4629326.893979324,14230352.571069635,22166096.198467024
174540,4590479.00708637,14263756.72137345,22151540.249328904
174570,4551926.731970269,14297505.109363962,22136568.858737852
174600,4513673.045057787,14331595.119348185,22121182.262349863
174630,4475720.900010463,14366024.109570406,22105380.703497615
174660,4438073.227497747,14400789.412408987,22089164.433189537
174690,4400732.934971964,14435888.334575044,22072533.710108873
174720,4363702.9064448,14471318.157313239,22055488.800612453
174750,4326986.002265332,14507076.13660451,22038029.97872947
174780,4290585.058900492,14543159.5033705,22020157.526160106
174810,4254502.888716271,14579565.463680318,22001871.732273918
174840,4218742.279761564,14616291.19895887,21983172.89410832
174870,4183305.9955531447,14653333.866197247,21964061.316366702
174900,4148196.774863058,14690690.598164925,21944537.3114166
174930,4113417.331507343,14728358.503623813,21924601.199287605
174960,4078970.354136505,14766334.667544346,21904253.30766927
174990,4044858.5060286457,14804616.151323,21883493.971908815
175020,4011084.424883195,14843199.993002187,21862323.535008654
175050,3977650.7226179056,14882083.207491323,21840742.34762396
175080,3944559.985166343,14921262.786790287,21818750.768059906
175110,3911814.7722786283,14960735.700214162,21796349.162268933
175140,3879417.617322984,15000498.894620052,21773537.903847784
175170,3847371.027089971,15040549.294635473,21750317.374034487
175200,3815677.4815982757,15080883.80288853,21726687.961705133
175230,3784339.4339027843,15121499.300239738,21702650.06337063
175260,3753359.30990416,15162392.646015672,21678204.08317318
175290,3722739.5081610754,15203560.678244032,21653350.43288277
175320,3692482.399703766,15245000.213890728,21628089.531893447
175350,3662590.3278502617,15286708.049098209,21602421.80721948
175380,3633065.6080242163,15328680.959425667,21576347.69349146
175410,3603910.52757484,15370915.700090855,21549867.63295209
175440,3575127.3455992686,15413409.00621326,21522982.07545208
175470,3546718.2927664304,15456157.593059167,21495691.47844572
175500,3518685.5711436085,15499158.156287957,21467996.30698642
175530,3491031.354024742,15542407.372200139,21439897.033722125
175560,3463757.785760967,15585901.897986876,21411394.138890475
175590,3436866.9815932056,15629638.371980965,21382488.110314
175620,3410361.0274872016,15673613.413909223,21353179.44339512
175650,3384241.9799703537,15717823.625146504,21323468.64111094
175680,3358511.8659709813,15762265.588971056,21293356.21400799
175710,3333172.6826595524,15806935.870821308,21262842.68019683
175740,3308226.3972925637,15851831.018554008,21231928.565346505
175770,3283674.947058012,15896947.562703917,21200614.402678844
175800,3259520.238923737,15942282.016744629,21168900.732962675
175830,3235764.149487274,15987830.877351068,21136788.104507845
175860,3212408.524828937,16033590.62466286,21104277.073159203
175890,3189455.180366222,16079557.722549483,21071368.20229029
175920,3166905.900710943,16125728.618876383,21038062.062797118
175950,3144762.4395287316,16172099.745772544,21004359.233091533
175980,3123026.5194006376,16218667.519899175,20970260.299094755
176010,3101699.831687161,16265428.34271974,20935765.854230527
176040,3080784.036394327,16312378.600771178,20900876.49941822
176070,3060280.762042756,16359514.665936217,20865592.843065877
176100,3040191.6055383515,16406832.89571697,20829915.501063026
176130,3020518.1320457226,16454329.633509688,20793845.096773364
176160,3001261.8748638052,16502001.208880622,20757382.261027325
176190,2982424.3353043078,16549843.937842842,20720527.632114578
176220,2964006.9825716913,16597854.123134483,20683281.85577622
176250,2946011.253646455,16646028.054497737,20645645.58519704
176280,2928438.55317019,16694362.0089591,20607619.480997473
176310,2911290.253333509,16742852.251110498,20569204.211225536
176340,2894567.6937658684,16791495.03339162,20530400.451348513
176370,2878272.181428387,16840286.596373044,20491208.88424465
176400,2862404.9905087603,16889223.169040408,20451630.200194567
176430,-6026666.870220347,16083859.893124271,20411665.100797947
176460,-6064321.109007332,16118924.164406896,20371314.281977262
176490,-6101668.5622018445,16154320.575898385,20330578.461400367
176520,-6138706.329562074,16190046.39935314,20289458.35886944
176550,-6175431.534539995,16226098.881070472,20247954.701544315
176580,-6211841.324504116,16262475.2421001,20206068.223933164
176610,-6247932.870961054,16299172.678449385,20163799.66788297
176640,-6283703.369775253,16336188.361292629,20121149.782569923
176670,-6319150.041386645,16373519.437182246,20078119.32448963
176700,-6354270.131026616,16411163.028261978,20034709.05744725
176730,-6389060.9089322975,16449116.23248186,19990919.752547406
176760,-6423519.670558976,16487376.123815138,19946752.188184008
176790,-6457643.736790496,16525939.752477095,19902207.150029935
176820,-6491430.454147751,16564804.14514571,19857285.431026574
176850,-6524877.194995751,16603966.305184126,19811987.83137319
176880,-6557981.357748134,16643423.21286496,19766315.158516217
176910,-6590740.367070156,16683171.82559651,19720268.22713836
176940,-6623151.674079801,16723209.078150574,19673847.85914753
176970,-6655212.7565465765,16763531.882892264,19627054.88366574
177000,-6686921.11908875,16804137.130011354,19579890.13701776
177030,-6718274.29336817,16845021.6877556,19532354.462719686
177060,-6749269.838283519,16886182.402665578,19484448.71146738
177090,-6779905.340161431,16927616.099811383,19436173.741124623
177120,-6810178.412945085,16969319.583030965,19387530.416711424
177150,-6840086.698381693,17011289.63517012,19338519.610391855
177180,-6869627.8662069775,17053523.018324215,19289142.20146198
177210,-6898799.614328246,17096016.474081382,19239399.07633755
177240,-6927599.66900494,17138766.723767612,19189291.128541555
177270,-6956025.785027442,17181770.468693193,19138819.25869165
177300,-6984075.745893484,17225024.39040085,19087984.37448744
177330,-7011747.363982425,17268525.150915496,19036787.390697632
177360,-7039038.480727722,17312269.39299542,18985229.229146983
177390,-7065946.966786697,17356253.740385137,18933310.818703223
177420,-7092470.722208606,17400474.798069596,18881033.09526376
177450,-7118607.676600359,17444929.152530108,18828397.001742173
177480,-7144355.7892897995,17489613.37200148,18775403.488054752
177510,-7169713.049487283,17534524.006730825,18722053.51110671
177540,-7194677.476444424,17579657.589237753,18668348.03477835
177570,-7219247.119611086,17625010.634575866,18614288.029911067
177600,-7243420.058789864,17670579.640595898,18559874.47429321
177630,-7267194.404288395,17716361.088209927,18505108.352645803
177660,-7290568.297069259,17762351.441657268,18449990.65660811
177690,-7313539.908897862,17808547.14877144,18394522.384723037
177720,-7336107.44248766,17854944.64124861,18338704.542422518
177750,-7358269.1316433605,17901540.334917378,18282538.142012503
177780,-7380023.241401594,17948330.63000962,18226024.202658143
177810,-7401368.068169324,17995311.911432922,18169163.750368506
177840,-7422301.939860082,18042480.549043935,18111957.817981314
177870,-7442823.216027413,18089832.89792316,18054407.445147634
177900,-7462930.28799635,18137365.29865095,17996513.678316124
177930,-7482621.5789923435,18185074.07758449,17938277.570717476
177960,-7501895.544267761,18232955.54713621,17879700.182348453
177990,-7520750.671226067,18281006.006053075,17820782.579955965
178020,-7539185.479543441,18329221.739697255,17761525.83702086
178050,-7557198.521288221,18377599.020327672,17701931.033741698
178080,-7574788.381037642,18426134.10738276,17641999.25701828
178110,-7591953.675992256,18474823.247764263,17581731.60043508
178140,-7608693.056087846,18523662.676122047,17521129.16424452
178170,-7625005.204105084,18572648.615139917,17460193.05535011
178200,-7640888.835776307,18621777.27582243,17398924.387289483
178230,-7656342.699890086,18671044.85778282,17337324.2802172
178260,-7671365.578393362,18720447.549531594,17275393.86088746
178290,-7685956.28649087,18769981.52876633,17213134.26263671
178320,-7700113.672742136,18819642.962662257,17150546.625365965
178350,-7713836.619155935,18869428.008163773,17087632.09552323
178380,-7727124.041282417,18919332.812276706,17024391.826085486
178410,-7739974.888302311,18969353.512361594,16960826.976540823
178440,-7752388.143113842,19019486.23642771,16896938.712870155
178470,-7764362.82241723,19069727.103427853,16832728.207528975
178500,-7775897.976796232,19120072.223553933,16768196.639428956
178530,-7786992.690797378,19170517.698533416,16703345.193919333
178560,-7797646.083006614,19221059.621926323,16638175.06276814
178590,-7807857.306123389,19271694.07942304,16572687.444143403
178620,-7817625.547032079,19322417.149142873,16506883.54259406
178650,-7826950.026870644,19373224.901933175,16440764.56903088
178680,-7835830.001097194,19424113.401669133,16374331.740707098
178710,-7844264.759553414,19475078.705554202,16307586.281198988
178740,-7852253.626525584,19526116.86442115,16240529.420386286
178770,-7859795.960802979,19577223.9230337,16173162.394432493
178800,-7866891.155733942,19628395.92038852,16105486.445764888
178830,-7873538.639278533,19679628.890018124,16037502.82305465
178860,-7879737.874059339,19730918.860293943,15969212.781196633
178890,-7885488.357409399,19782261.854730032,15900617.58128902
178920,-7890789.621417255,19833653.892287195,15831718.490612991
178950,-7895641.232969568,19885090.987677597,15762516.782612007
178980,-7900042.7937909635,19936569.151669793,15693013.736871209
179010,-7903993.940481647,19988084.391393993,15623210.639096413
179040,-7907494.344551456,20039632.71064798,15553108.781093212
179070,-7910543.712452101,20091210.110203154,15482709.460745756
179100,-7913141.785606439,20142812.5881109,15412013.981995456
179130,-7915288.34043499,20194436.14000943,15341023.654819557
179160,-7916983.188379694,20246076.759430707,15269739.795209559
179190,-7918226.175925295,20297730.438107807,15198163.725149477
179220,-7919017.184617992,20349393.16628224,15126296.772593992
179250,-7919356.131080966,20401060.933011867,15054140.2714464
179280,-7919242.967027687,20452729.72647862,14981695.561536541
179310,-7918677.679272547,20504395.53429661,14908963.988598404
179340,-7917660.289738402,20556054.34382028,14835946.904247805
179370,-7916190.8554617055,20607702.14245273,14762645.66595973
179400,-7914269.468594905,20659334.917954136,14689061.637045657
