time_sow,X_m,Y_m,Z_m
172800,-6256856.65298588,-20209359.67567657,-15898126.149215316
172830,-6283709.20964213,-20254113.733652435,-15830365.972185988
172860,-6310950.999631319,-20298626.80301335,-15762299.329449844
172890,-6338579.892674997,-20342895.475191124,-15693927.536861215
172920,-6366593.7286875285,-20386916.36051413,-15625251.916262364
172950,-6394990.317943128,-20430686.088468824,-15556273.795457138
172980,-6423767.441245581,-20474201.30795973,-15486994.508184617
173010,-6452922.850099895,-20517458.687568046,-15417415.3940926
173040,-6482454.266886389,-20560454.915808592,-15347537.798710944
173070,-6512359.385036878,-20603186.70138535,-15277363.073424786
173100,-6542635.869213439,-20645650.773445304,-15206892.57544771
173130,-6573281.355489066,-20687843.881830778,-15136127.667794649
173160,-6604293.451530578,-20729762.797330216,-15065069.71925481
173190,-6635669.736784011,-20771404.311927203,-14993720.104364423
173220,-6667407.762661976,-20812765.239047926,-14922080.203379296
173250,-6699505.052733113,-20853842.413807023,-14850151.40224739
173280,-6731959.102913789,-20894632.69325168,-14777935.092581164
173310,-6764767.381662157,-20935132.956604015,-14705432.671629831
173340,-6797927.330174039,-20975340.1055018,-14632645.542251537
173370,-6831436.3625809215,-21015251.064237423,-14559575.112885335
173400,-6865291.866150405,-21054862.7799951,-14486222.797523154
173430,-6899491.201488305,-21094172.223086253,-14412590.015681526
173460,-6934031.702743125,-21133176.387183223,-14338678.19237331
173490,-6968910.677812293,-21171872.289551076,-14264488.758079233
173520,-7004125.408550824,-21210256.97127755,-14190023.148719328
173550,-7039673.150981691,-21248327.497501265,-14115282.80562429
173580,-7075551.135508105,-21286080.95763804,-14040269.17550666
173610,-7111756.567128376,-21323514.46560515,-13964983.710431954
173640,-7148286.625651932,-21360625.16004402,-13889427.867789647
173670,-7185138.465917917,-21397410.204540677,-13813603.110264042
173700,-7222309.218015309,-21433866.7878445,-13737510.905805063
173730,-7259795.987505366,-21469992.12408485,-13661152.727598889
173760,-7297595.855645656,-21505783.45298582,-13584530.054038525
173790,-7335705.879615918,-21541238.040079046,-13507644.368694225
173820,-7374123.0927461805,-21576353.17691436,-13430497.160283832
173850,-7412844.504746328,-21611126.18126861,-13353089.922642993
173880,-7451867.101937723,-21645554.397352263,-13275424.154695297
173910,-7491187.847486404,-21679635.196014185,-13197501.360422252
173940,-7530803.6816385,-21713365.974944085,-13119323.048833234
173970,-7570711.521956966,-21746744.15887308,-13040890.733935248
174000,-7610908.263560364,-21779767.199772082,-12962205.934702624
174030,-7651390.779363155,-21812432.57704813,-12883270.175046647
174060,-7692155.9203180345,-21844737.79773846,-12804084.983785009
174090,-7733200.515659646,-21876680.396702606,-12724651.894611206
174120,-7774521.373150137,-21908257.936812192,-12644972.446063824
174150,-7816115.279326347,-21939468.009138674,-12565048.18149573
174180,-7857978.999748633,-21970308.233138796,-12484880.64904314
174210,-7900109.279251376,-22000776.25683788,-12404471.401594616
174240,-7942502.842194869,-22030869.757010978,-12323821.996759959
174270,-7985156.392719193,-22060586.439361602,-12242933.99683896
174300,-8028066.614999311,-22089924.038698405,-12161808.968790133
174330,-8071230.1735016955,-22118880.31910953,-12080448.48419928
174360,-8114643.7132428475,-22147453.07413463,-11998854.119248006
174390,-8158303.860048913,-22175640.126934692,-11917027.454682112
174420,-8202207.220817016,-22203439.330459505,-11834970.0757799
174450,-8246350.383777856,-22230848.567612898,-11752683.572320389
174480,-8290729.918760033,-22257865.7514155,-11670169.538551427
174510,-8335342.37745576,-22284488.825165257,-11587429.573157748
174540,-8380184.293687277,-22310715.762595788,-11504465.279228874
174570,-8425252.18367603,-22336544.568031896,-11421278.264226975
174600,-8470542.546311807,-22361973.276543215,-11337870.139954627
174630,-8516051.863424094,-22386999.95409516,-11254242.52252247
174660,-8561776.600054266,-22411622.697697643,-11170397.032316796
174690,-8607713.204729516,-22435839.635551244,-11086335.293967025
174720,-8653858.109737685,-22459648.92719103,-11002058.93631311
174750,-8700207.731403382,-22483048.763628032,-10917569.592372855
174780,-8746758.470365666,-22506037.36748807,-10832868.899309153
174810,-8793506.711856531,-22528612.99314833,-10747958.498397108
174840,-8840448.825980846,-22550773.92687133,-10662840.03499111
174870,-8887581.167997217,-22572518.486936543,-10577515.158491816
174900,-8934900.078600373,-22593845.02376941,-10491985.52231303
174930,-8982401.884204296,-22614751.92006792,-10406252.783848524
174960,-9030082.897226643,-22635237.590926707,-10320318.60443876
174990,-9077939.416374205,-22655300.483958583,-10234184.649337549
175020,-9125967.726929428,-22674939.079413578,-10147852.587678613
175050,-9174164.101038013,-22694151.890295427,-10061324.092442088
175080,-9222524.797997305,-22712937.462475613,-9974600.84042092
175110,-9271046.064546091,-22731294.374804616,-9887684.512187213
175140,-9319724.135155,-22749221.239220887,-9800576.792058475
175170,-9368555.232317843,-22766716.700857136,-9713279.36806382
175200,-9417535.56684424,-22783779.43814396,-9625793.931910062
175230,-9466661.338152735,-22800408.162911016,-9538122.178947743
175260,-9515928.734565036,-22816601.620485526,-9450265.808137102
175290,-9565333.93360086,-22832358.589788295,-9362226.522013962
175320,-9614873.102274016,-22847677.883426927,-9274006.02665554
175350,-9664542.397388881,-22862558.347786587,-9185606.031646196
175380,-9714337.965837907,-22876998.86311808,-9097028.250043096
175410,-9764255.944899647,-22890998.34362341,-9008274.39834182
175440,-9814292.462537888,-22904555.737538494,-8919346.196441904
175470,-9864443.637701316,-22917670.027213324,-8830245.367612297
175500,-9914705.580623468,-22930340.229189705,-8740973.638456758
175530,-9965074.393124148,-22942565.394275982,-8651532.738879194
175560,-10015546.168910846,-22954344.607619323,-8561924.402048927
175590,-10066116.993881075,-22965676.988775287,-8472150.364365889
175620,-10116782.94642505,-22976561.691774786,-8382212.365425765
175650,-10167540.097729366,-22986997.90518824,-8292112.147985066
175680,-10218384.51208083,-22996984.852187138,-8201851.457926135
175710,-10269312.247170841,-23006521.790602986,-8111432.044222105
175740,-10320319.354400624,-23015608.012983378,-8020855.658901787
175770,-10371401.87918654,-23024242.846645556,-7930124.057014489
175800,-10422555.861266091,-23032425.653727178,-7839238.996594787
175830,-10473777.335004065,-23040155.83123447,-7748202.238627251
175860,-10525062.329699714,-23047432.81108747,-7657015.54701108
175890,-10576406.869893515,-23054256.060162853,-7565680.688524702
175920,-10627806.975674715,-23060625.080333896,-7474199.432790323
175950,-10679258.662989352,-23066539.408507623,-7382573.5522383945
175980,-10730757.943948261,-23071998.616659466,-7290804.82207206
176010,-10782300.827135552,-23077002.311865013,-7198895.020231518
176040,-10833883.317917157,-23081550.1363292,-7106845.927358366
176070,-10885501.418749988,-23085641.767412577,-7014659.326759836
176100,-10937151.129490945,-23089276.91765502,-6922337.004373052
176130,-10988828.447706144,-23092455.334796738,-6829880.748729179
176160,-11040529.36898063,-23095176.801796313,-6737292.35091754
176190,-11092249.887227865,-23097441.136846315,-6644573.604549701
176220,-11143985.994999548,-23099248.193385947,-6551726.305723488
176250,-11195733.683795303,-23100597.860111147,-6458752.252986958
176280,-11247488.944372825,-23101490.06098178,-6365653.247302333
176310,-11299247.767057687,-23101924.75522623,-6272431.092009888
176340,-11351006.142053336,-23101901.93734319,-6179087.592791782
176370,-11402760.059751093,-23101421.6371008,-6085624.557635859
176400,-11454505.511040065,-23100483.919532917,-5992043.796799402
176430,1621772.083071981,-25755218.767139148,-5898346.721678742
176460,1576092.984190655,-25779538.45663784,-5804535.960956628
176490,1530202.5408513662,-25803452.421949603,-5710612.918732874
176520,1484104.321027698,-25826958.834352896,-5616579.4139731955
176550,1437801.908569843,-25850055.896616295,-5522437.267730862
176580,1391298.9029265237,-25872741.84313622,-5428188.3031102065
176610,1344598.9188662008,-25895014.9400722,-5333834.345230111
176640,1297705.5861972282,-25916873.485479556,-5239377.221187443
176670,1250622.5494867442,-25938315.80943977,-5144818.760020453
176700,1203353.4677779414,-25959340.27418825,-5050160.792672156
176730,1155902.0143071273,-25979945.274239626,-4955405.151953653
176760,1108271.8762189588,-26000129.23651058,-4860553.672507433
176790,1060466.7542811576,-26019890.620440096,-4765608.190770659
176820,1012490.3625974455,-26039227.918107256,-4670570.5449383855
176850,964346.4283203646,-26058139.65434643,-4575442.574926778
176880,916038.6913626441,-26076624.386859976,-4480226.122336283
176910,867570.9041072116,-26094680.706328373,-4384923.030414794
176940,818946.831117122,-26112307.236517787,-4289535.144020746
176970,770170.2488438073,-26129502.634385068,-4194064.3095862353
177000,721244.9453349989,-26146265.590180207,-4098512.3750800616
177030,672174.7199409963,-26162594.827546146,-4002881.189970794
177060,622963.3830209859,-26178489.103616048,-3907172.6051897737
177090,573614.7556480994,-26193947.20910797,-3811388.4730940973
177120,524132.6693132105,-26208967.968416855,-3715530.647429618
177150,474520.96562887356,-26223550.239704046,-3619600.9832938667
177180,424783.4960317607,-26237692.914984044,-3523601.33709898
177210,374924.1214846405,-26251394.920208734,-3427533.5665346268
177240,324946.7121776119,-26264655.21534892,-3331399.5305308616
177270,274855.1472285553,-26277472.794473264,-3235201.08922102
177300,224653.31438322132,-26289846.68582455,-3138940.1039045616
177330,174345.10971396044,-26301775.95189332,-3042618.4370098836
177360,123934.43731873692,-26313259.68948884,-2946237.952057176
177390,73425.20901888865,-26324297.02980741,-2849800.513621169
177420,22821.34405652806,-26334887.138498016,-2753307.9872939675
177450,-27873.231208618963,-26345029.215725265,-2656762.2396477885
177480,-78654.5836029679,-26354722.496229757,-2560165.1381977373
177510,-129518.77344306582,-26363966.249385618,-2463518.5513645513
177540,-180461.8548407578,-26372759.779255487,-2366824.3484373344
177570,-231479.87600787403,-26381102.42464275,-2270084.3995362683
177600,-282568.8795620911,-26388993.55914108,-2173300.5755753606
177630,-333724.90283287433,-26396432.59118129,-2076474.748225112
177660,-384943.97816790047,-26403418.96407553,-1979608.7898752356
177690,-436222.1332398822,-26409952.15605867,-1882704.5735973555
177720,-487555.3913534364,-26416031.68032713,-1785763.9731076662
177750,-538939.7717529921,-26421657.085074842,-1688788.8627296223
177780,-590371.2899300245,-26426827.95352665,-1591781.117356638
177810,-641845.9579314974,-26431543.903968878,-1494742.6124147188
177840,-693359.7846676075,-26435804.58977725,-1397675.2238251471
177870,-744908.7762207327,-26439609.699442085,-1300580.8279671601
177900,-796488.9361538426,-26442958.956590727,-1203461.301640575
177930,-848096.2658194252,-26445852.120007332,-1106318.5220285093
177960,-899726.7646684451,-26448288.983649854,-1009154.3666599874
177990,-951376.4305594488,-26450269.376664367,-911970.7133726481
178020,-1003041.2600680066,-26451793.16339666,-814769.4402753912
178050,-1054717.24879555,-26452860.24340102,-717552.4257110466
178080,-1106400.3916791994,-26453470.55144644,-620321.5482190526
178110,-1158086.6833008823,-26453624.057519984,-523078.6864981495
178140,-1209772.1181969817,-26453320.76682744,-425825.7193690187
178170,-1261452.6911672796,-26452560.719791315,-328564.52573702927
178200,-1313124.3975846863,-26451343.99204607,-231296.9845548863
178230,-1364783.2337045227,-26449670.69443055,-134024.97478535827
178260,-1416425.196973287,-26447540.972977858,-36750.37536399808
178290,-1468046.2863381666,-26444955.008902363,60524.934838166584
178320,-1519642.502555706,-26441913.01858404,157799.07705187236
178350,-1571209.8485008462,-26438415.25355011,255070.1726468933
178380,-1622744.3294750466,-26434462.000453938,352336.34316926386
178410,-1674241.9535150668,-26430053.581051197,449595.71037853666
178440,-1725698.7317011005,-26425190.352173384,546846.3962850027
