time_sow,X_m,Y_m,Z_m
172800,-19573460.480318926,-3058301.4646276524,-17543983.785583876
172830,-19523834.034381054,-3053387.0873115957,-17600005.34944
172860,-19474162.308040246,-3048906.5131396065,-17655686.165978644
172890,-19424449.108993754,-3044860.1225291146,-17711025.15662073
172920,-19374698.24821225,-3041248.2624833575,-17766021.249473628
172950,-19324913.539645832,-3038071.2465642374,-17820673.379352614
172980,-19275098.799929865,-3035329.3548670076,-17874980.487802163
173010,-19225257.84809059,-3033022.833998182,-17928941.523117136
173040,-19175394.505250596,-3031151.8970555114,-17982555.44036373
173070,-19125512.594333988,-3029716.7236112915,-18035821.201400455
173100,-19075615.93977158,-3028717.459697377,-18088737.774898786
173130,-19025708.36720588,-3028154.217793457,-18141304.1363638
173160,-18975793.703195997,-3028027.0768176634,-18193519.268154636
173190,-18925875.77492244,-3028336.082119816,-18245382.159504794
173220,-18875958.40989199,-3029081.2454772526,-18296891.80654229
173250,-18826045.43564237,-3030262.5450933278,-18348047.212309692
173280,-18776140.67944705,-3031879.9255984137,-18398847.386783995
173310,-18726247.968020007,-3033933.298053625,-18449291.346896376
173340,-18676371.12722057,-3036422.539956946,-18499378.116551735
173370,-18626513.98175825,-3039347.4952523382,-18549106.726648193
173400,-18576680.354897797,-3042707.9743408207,-18598476.21509636
173430,-18526874.06816423,-3046503.7540948363,-18647485.62683846
173460,-18477098.941048037,-3050734.577874773,-18696134.013867427
173490,-18427358.79071062,-3055400.155548333,-18744420.435245637
173520,-18377657.43168982,-3060500.1635120967,-18792343.957123723
173550,-18327998.675605685,-3066034.2447162215,-18839903.652759068
173580,-18278386.33086645,-3072002.008691445,-18887098.60253426
173610,-18228824.202374775,-3078403.0315785967,-18933927.893975347
173640,-18179316.091234308,-3085236.8561607366,-18980390.621769916
173670,-18129865.794456422,-3092502.9918981325,-19026485.887785107
173700,-18080477.104667388,-3100200.914965585,-19072212.801085405
173730,-18031153.809815805,-3108330.0682922928,-19117570.477950312
173760,-17981899.692880496,-3116889.861604253,-19162558.04189184
173790,-17932718.531578638,-3125879.6714697434,-19207174.623671893
173820,-17883614.098074447,-3135298.8413465945,-19251419.361319494
173850,-17834590.15868823,-3145146.681632622,-19295291.40014779
173880,-17785650.47360588,-3155422.4697182514,-19338789.89277103
173910,-17736798.796588864,-3166125.45004212,-19381913.99912126
173940,-17688038.87468476,-3177254.8341486957,-19424662.886464942
