time_sow,X_m,Y_m,Z_m
172800,-10396426.88774805,-12746920.417977156,21137188.664993264
172830,-10348772.901896384,-12745447.74484548,21162799.639293697
172860,-10301112.817285193,-12744398.179847129,21188015.51878882
172890,-10253450.33691384,-12743771.788157647,21212835.880114406
172920,-10205789.16389903,-12743568.60262705,21237260.30719994
172950,-10158133.001194783,-12743788.623782372,21261288.391272217
172980,-10110485.551312432,-12744431.819832673,21284919.73085888
173010,-10062850.51604078,-12745498.126676409,21308153.931791816
173040,-10015231.59616617,-12746987.447911305,21330990.607210465
173070,-9967632.49119278,-12748899.654846642,21353429.377564974
173100,-9920056.899063287,-12751234.586517807,21375469.87061926
173130,-9872508.515879419,-12753992.049703363,21397111.72145397
173160,-9824991.035622686,-12757171.81894463,21418354.572469287
173190,-9777508.149875749,-12760773.636567334,21439198.073387656
173220,-9730063.547543582,-12764797.212705962,21459641.88125636
173250,-9682660.914574983,-12769242.225330483,21479685.660450034
173280,-9635303.933684492,-12774108.320275294,21499329.08267302
173310,-9587996.284074621,-12779395.111270692,21518571.8269616
173340,-9540741.641158292,-12785102.179976624,21537413.579686172
173370,-9493543.676281476,-12791229.07601908,21555854.034553237
173400,-9446406.056446724,-12797775.317028444,21573892.89260736
173430,-9399332.44403646,-12804740.388680587,21591529.862232935
173460,-9352326.496536978,-12812123.744740197,21608764.65915584
173490,-9305391.866262864,-12819924.807106487,21625597.00644511
173520,-9258532.20008189,-12828142.965861214,21642026.6345143
173550,-9211751.139140185,-12836777.57931911,21658053.281122856
173580,-9165052.318588022,-12845827.974080766,21673676.691377405
173610,-9118439.367306143,-12855293.445087623,21688896.617732808
173640,-9071915.907632511,-12865173.255679581,21703712.819993198
173670,-9025485.555089695,-12875466.637654718,21718125.06531293
173700,-8979151.918112554,-12886172.791331599,21732133.12819727
173730,-8932918.59777701,-12897290.885613574,21745736.79050317
173760,-8886789.187529042,-12908820.05805569,21758935.84143976
173790,-8840767.27291407,-12920759.414933966,21771730.077568896
173820,-8794856.431307761,-12933108.03131655,21784119.302805398
173850,-8749060.23164671,-12945864.951137735,21796103.328417365
173880,-8703382.234160231,-12959029.187273867,21807681.97302627
173910,-8657825.99010255,-12972599.721621871,21818855.062607
173940,-8612395.041486192,-12986575.505179662,21829622.43048773
173970,-8567092.92081563,-13000955.45812925,21839983.917349752
174000,-8521923.150821798,-13015738.469921904,21849939.371227145
174030,-8476889.244197492,-13030923.399365654,21859488.647506367
174060,-8431994.703333724,-13046509.074714888,21868631.60892572
174090,-8387243.020056331,-13062494.293762578,21877368.12557473
174120,-8342637.675364014,-13078877.823934304,21885698.074893378
174150,-8298182.1391669735,-13095658.402384818,21893621.341671254
